,scr_num,date_time,trd_stat,preclose_px,open_px,high_px,low_px,last_px,up_limit,down_limit,trd_count,totl_trd_vol,totl_trd_amt,withdraw_buy_count,withdraw_buy_px,withdraw_buy_amount,withdraw_sell_count,withdraw_sell_px,withdraw_sell_amount,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,bid_size6,bid_size7,bid_size8,bid_size9,bid_size10,offer_price1,offer_price2,offer_price3,offer_price4,offer_price5,offer_price6,offer_price7,offer_price8,offer_price9,offer_price10,offer_size1,offer_size2,offer_size3,offer_size4,offer_size5,offer_size6,offer_size7,offer_size8,offer_size9,offer_size10,totl_buy_amount,totl_sell_amount,weighted_avg_sell_px,weighted_avg_buy_px
30,000001.XSHE,2023-11-22 09:31:30.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1074,1801948,18488631.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,21252,240700,191400,307600,601200,454100,562100,204300,272100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,118900,772600,383400,244100,137100,315900,716900,202900,348900,748200,7352452,13659185,10.62,10.01
31,000001.XSHE,2023-11-22 09:31:33.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1081,1807448,18545061.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,17852,240200,192400,303600,601200,454100,563100,204300,272100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,156400,777600,412300,241100,137100,315900,717100,202900,348900,750400,7346652,13738385,10.62,10.01
32,000001.XSHE,2023-11-22 09:31:36.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1089,1817148,18644634.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,20452,243200,193700,303600,601200,454100,562100,204300,272100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,158800,777600,412300,241100,137100,315900,717100,202900,349200,750400,7352352,13753385,10.62,10.01
33,000001.XSHE,2023-11-22 09:31:39.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1107,1839948,18878584.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,9852,255400,193700,306600,601200,454100,562100,204300,272100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,147700,771900,412300,241100,137100,315900,717100,202900,349200,750400,7364552,13848285,10.62,10.01
34,000001.XSHE,2023-11-22 09:31:42.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1119,1848748,18968872.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,2252,255400,215200,306600,601200,454100,562100,204300,273600,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,160900,771900,412300,242100,152100,315900,717400,202900,349200,750400,7379952,13928585,10.62,10.01
35,000001.XSHE,2023-11-22 09:31:45.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1131,1859400,19078162.09,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,277100,215300,304600,600200,457100,562100,204300,272100,113300,304400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,6348,165900,771900,412300,242100,152100,315900,717400,202900,352200,7399100,13942933,10.62,10.01
36,000001.XSHE,2023-11-22 09:31:48.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1156,1869448,19181246.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,1000,294000,304800,308600,600200,459600,562100,204300,273100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,165000,759100,412300,242100,152100,315900,717400,202900,352200,750900,7516700,13930285,10.62,10.02
37,000001.XSHE,2023-11-22 09:31:51.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1164,1875948,19247973.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,13100,291500,304900,317600,600200,459600,563100,204300,273100,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,165000,759100,412300,242100,152100,315900,717400,202900,352200,750900,7537700,13937385,10.62,10.02
38,000001.XSHE,2023-11-22 09:31:54.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1172,1890548,19397769.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,240100,305400,317600,602600,459600,563100,204300,273100,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,4000,187500,758100,412300,242100,152100,320900,717400,202900,353300,7477100,13976885,10.62,10.01
39,000001.XSHE,2023-11-22 09:31:57.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1221,1916248,19661443.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,3200,291300,307700,316600,603600,459600,569800,204300,272400,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,191500,753800,412000,242100,152100,320900,717400,202900,353300,750400,7540000,13976885,10.62,10.02
40,000001.XSHE,2023-11-22 09:32:00.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1235,1924348,19744548.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,394200,309700,311600,603600,459600,569800,204300,262400,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,5600,190300,753800,412000,247100,152100,320900,718400,202900,353300,7628800,14001185,10.62,10.02
41,000001.XSHE,2023-11-22 09:32:03.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1242,1927048,19772250.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,396400,310700,317500,603600,459600,590100,204300,262400,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,2300,193200,753800,412100,247100,152100,320900,718800,203900,353600,7659700,14003585,10.62,10.02
42,000001.XSHE,2023-11-22 09:32:06.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1257,1932248,19825587.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,417900,310700,321900,603600,459600,590100,204300,262400,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,11500,192800,753800,412100,247100,152100,320900,743700,203900,353600,7687700,14040485,10.62,10.02
43,000001.XSHE,2023-11-22 09:32:09.000,T,10.28,10.26,10.27,10.24,10.25,11.31,9.25,1265,1939948,19904576.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,417400,311900,320900,603600,459600,592100,204300,257000,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,7600,193200,753800,412100,267100,152100,320900,743700,203900,353600,7684500,14059985,10.62,10.02
44,000001.XSHE,2023-11-22 09:32:12.000,T,10.28,10.26,10.27,10.24,10.25,11.31,9.25,1275,1950248,20010230.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,418100,319500,338100,603600,459600,592100,204300,257000,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,23100,199000,743500,412100,267100,152100,320900,743700,203900,353600,7713400,14073585,10.62,10.02
45,000001.XSHE,2023-11-22 09:32:15.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1288,1977048,20285198.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,42000,417700,319600,338100,613600,460600,592100,206300,257000,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,185600,743500,412100,267100,152100,320900,743700,203900,353600,750600,7766700,14042085,10.62,10.02
46,000001.XSHE,2023-11-22 09:32:18.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1293,2023548,20762250.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,418900,318600,338100,623600,460600,587300,206300,257000,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,11900,185700,743300,412100,267100,152100,320900,743700,203900,353600,7729700,14079385,10.62,10.02
47,000001.XSHE,2023-11-22 09:32:21.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1298,2032648,20855616.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,444000,324500,344600,625100,460600,587300,206300,267000,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,19000,186300,743300,408500,267100,152100,320900,743700,203900,354600,7778500,14092185,10.62,10.02
48,000001.XSHE,2023-11-22 09:32:24.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1298,2032648,20855616.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,449200,324600,344900,626100,460600,588600,206300,265600,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,34400,186300,743300,408500,268700,152100,320900,743700,223900,354600,7786200,14132285,10.62,10.02
49,000001.XSHE,2023-11-22 09:32:27.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1309,2045048,20982839.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,449900,324600,339800,626100,460600,593900,206300,265600,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,25500,187300,743300,408500,268700,152100,320900,743700,223900,354600,7789100,14125385,10.62,10.02
50,000001.XSHE,2023-11-22 09:32:30.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1319,2053348,21067975.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,441200,327300,334800,626100,460600,593900,206300,265600,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,29400,220000,743300,408500,268700,152100,321900,743700,223900,354600,7779500,14194985,10.62,10.02
51,000001.XSHE,2023-11-22 09:32:33.000,T,10.28,10.26,10.27,10.24,10.25,11.31,9.25,1374,2097248,21518360.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,465300,322600,333400,626400,460600,595900,206300,265600,113300,302400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,2600,219900,766500,408500,268700,152100,325200,743700,223900,354600,7800800,14194585,10.62,10.02
52,000001.XSHE,2023-11-22 09:32:36.000,T,10.28,10.26,10.27,10.24,10.25,11.31,9.25,1384,2146848,22027447.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,458600,322600,336400,626800,460600,595900,206300,265600,113300,302400,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,191200,766500,408500,268800,152100,325200,743700,223900,359700,750600,7807000,14172085,10.62,10.02
53,000001.XSHE,2023-11-22 09:32:39.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1391,2151348,22073618.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,478500,325600,336400,626800,461600,597000,207300,265600,113300,303400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,300,191100,766500,408500,268800,152100,325200,744700,223900,359700,7834300,14192685,10.62,10.02
54,000001.XSHE,2023-11-22 09:32:42.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1397,2152348,22083878.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,1700,476600,333200,337500,626800,461600,597200,207300,265600,113300,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,184500,766500,408500,268800,152100,325200,744700,223900,360800,750600,7844500,14187885,10.62,10.02
55,000001.XSHE,2023-11-22 09:32:45.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1404,2159448,22156736.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,500300,335200,339600,626300,461600,597200,208300,265600,113300,303400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,7500,187900,771500,408500,268800,152100,325200,744700,223900,360800,7871200,14204985,10.62,10.03
56,000001.XSHE,2023-11-22 09:32:48.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1424,2172048,22286004.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,507500,336200,339100,626300,461600,597400,208300,265600,113300,303400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,17300,187900,771500,408500,268800,152100,325200,744700,223900,360800,7880200,14217785,10.62,10.03
57,000001.XSHE,2023-11-22 09:32:51.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1427,2180648,22374240.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,507500,336200,339100,626300,461600,597400,208300,266800,113800,301400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,16700,196900,771500,408500,268800,152100,322200,744700,223900,360800,7886600,14226485,10.62,10.03
58,000001.XSHE,2023-11-22 09:32:54.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1439,2198248,22554825.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,6400,530300,346200,344100,626100,459600,597400,208300,266800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,205700,771500,411500,267600,152100,322200,744400,223900,362500,750600,7930100,14232385,10.62,10.03
59,000001.XSHE,2023-11-22 09:32:57.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1447,2204948,22623593.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,537200,346200,344100,626200,464600,599400,208300,266800,113800,301400,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,1100,191700,771500,411500,268600,152100,322200,744400,223900,362500,7939600,14224885,10.62,10.03
60,000001.XSHE,2023-11-22 09:33:00.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1451,2209048,22665659.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,29900,537700,351200,344100,630500,464600,600700,209300,266800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,199200,771500,411500,268600,152100,322200,744400,223900,362500,750600,8003900,14235885,10.62,10.03
61,000001.XSHE,2023-11-22 09:33:03.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1461,2217848,22755981.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,55300,544700,351300,344100,631500,464300,600700,209300,266800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,193800,771500,411500,268600,152100,322200,744400,223900,362500,750600,8043200,14232485,10.62,10.03
62,000001.XSHE,2023-11-22 09:33:06.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1482,2276548,23358794.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,81800,493800,349300,344100,633500,466300,600700,209300,266800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,135100,771500,411500,271100,152100,322200,744400,223900,362500,752600,8023200,14178185,10.62,10.03
63,000001.XSHE,2023-11-22 09:33:09.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1494,2303648,23636858.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,103900,503700,349300,344100,633500,466300,619700,209300,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,135500,771500,411500,271100,152100,322200,744400,223900,363100,752600,8075900,14182185,10.62,10.03
64,000001.XSHE,2023-11-22 09:33:12.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1502,2329748,23904644.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,106900,484900,349300,344100,633500,466300,620200,211200,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,140600,740400,411500,280300,152100,322200,744400,223900,363100,742600,8062500,14197985,10.62,10.03
65,000001.XSHE,2023-11-22 09:33:15.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1511,2374048,24359169.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,90400,485000,349300,344100,633500,466300,620200,211200,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,134300,740400,411500,280300,152100,322200,744400,223900,363100,742600,8047100,14199685,10.62,10.03
66,000001.XSHE,2023-11-22 09:33:18.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1514,2375748,24376616.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,133100,485000,347000,354100,630500,466300,620200,211200,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,148400,761200,411500,280300,152100,322200,744400,223900,363100,742600,8060800,14243385,10.62,10.03
67,000001.XSHE,2023-11-22 09:33:21.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1521,2386148,24483320.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,132700,482500,347000,354100,630500,467300,620300,212400,268300,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,150500,761200,411500,280300,152100,322200,744400,223900,363100,742600,8067300,14251085,10.62,10.03
68,000001.XSHE,2023-11-22 09:33:24.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1532,2437148,25006594.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,121900,466100,345000,353900,640200,467300,622300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,164200,761200,411500,280300,155100,322200,744400,223900,363100,742600,8050800,14267785,10.62,10.03
69,000001.XSHE,2023-11-22 09:33:27.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1535,2440948,25045582.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,121300,467600,345000,356900,640200,467300,622300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,162100,761200,411500,281500,155100,322200,744400,223900,363300,742600,8054700,14274385,10.62,10.03
70,000001.XSHE,2023-11-22 09:33:30.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1537,2442648,25063029.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,123200,483300,345000,356900,639800,450400,622300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,171400,761200,411500,281500,155100,323700,745700,223900,363300,742600,8061800,14287985,10.62,10.03
71,000001.XSHE,2023-11-22 09:33:33.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1545,2451148,25150305.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,124900,482800,345000,358900,637200,450400,633300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,172900,761200,411500,281500,155100,334700,745700,223900,363300,742600,8073400,14329985,10.62,10.03
72,000001.XSHE,2023-11-22 09:33:36.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1550,2457348,25213979.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,125200,482800,345000,358900,670700,450400,633300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,166900,762700,416000,281500,155100,334700,745700,223900,364800,745200,8109000,14336885,10.62,10.03
73,000001.XSHE,2023-11-22 09:33:39.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1553,2460948,25250915.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,171000,503000,345000,358900,670700,450400,633300,212400,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,254300,752500,416000,281500,140100,334700,745700,223900,364800,745200,8181100,14405785,10.62,10.04
74,000001.XSHE,2023-11-22 09:33:42.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1594,2635448,27041290.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,508900,346000,358900,679900,450400,635300,217400,267800,113800,301600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,2300,252800,731700,416000,281500,140100,334700,745700,223900,364800,8026200,14396085,10.62,10.03
75,000001.XSHE,2023-11-22 09:33:45.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1602,2640148,27089509.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,521900,346000,360900,679900,450400,635300,217400,267800,113800,301600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,900,273100,731700,416000,281900,140100,334700,744500,223900,364800,8046300,14415085,10.62,10.03
76,000001.XSHE,2023-11-22 09:33:48.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1613,2650848,27199291.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,515700,346000,360900,679900,450400,635300,219200,267800,113800,301600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,100,276800,731700,416000,282100,140100,334700,744500,223900,363700,8039900,14419785,10.62,10.03
77,000001.XSHE,2023-11-22 09:33:51.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1628,2671248,27408500.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,6700,513400,346000,360900,680600,447300,635300,219200,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,294300,730200,416000,282100,140100,334700,744500,223900,364700,745200,8042900,14439485,10.62,10.03
78,000001.XSHE,2023-11-22 09:33:54.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1654,2705348,27758639.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,36700,528900,346000,364500,683600,447300,635300,219200,267800,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,261600,730200,416000,282100,140100,334700,744500,223900,364700,745200,8094800,14410685,10.62,10.03
79,000001.XSHE,2023-11-22 09:33:57.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1656,2706648,27771978.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,3600,479200,346000,364500,682600,447400,635300,219200,269600,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,262000,730200,416000,282100,140100,334700,744500,228800,364700,745200,8013400,14430385,10.62,10.03
80,000001.XSHE,2023-11-22 09:34:00.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1663,2710548,27811992.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,465100,346000,361100,682600,447400,635400,219200,269600,113800,306600,10.26,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,600,192200,734200,416000,282100,140100,334700,744500,228800,364700,7997400,13351885,10.63,10.03
81,000001.XSHE,2023-11-22 09:34:03.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1672,2776648,28490178.57,0,0.0,0.0,0,0.0,0.0,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,10.16,610400,327900,361100,682600,447400,635400,219200,269600,113800,306600,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,209500,734200,416000,282100,140100,334700,744500,228800,364700,280900,8127600,13371485,10.63,10.03
82,000001.XSHE,2023-11-22 09:34:06.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1682,2797048,28699424.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,35500,625700,327900,360100,682600,447400,635400,219200,269600,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,210700,743400,416000,281100,140900,334700,743000,228800,364700,280900,8177500,13408985,10.63,10.04
83,000001.XSHE,2023-11-22 09:34:09.000,T,10.28,10.26,10.27,10.24,10.26,11.31,9.25,1690,2821848,28953949.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,28000,613100,328900,360100,682600,447400,635500,219200,269600,113800,10.27,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,200800,743400,416000,281100,140900,334700,743000,228800,365600,280900,8158500,13404985,10.63,10.03
84,000001.XSHE,2023-11-22 09:34:12.000,T,10.28,10.26,10.27,10.24,10.27,11.31,9.25,1732,3026048,31051083.57,0,0.0,0.0,0,0.0,0.0,10.26,10.25,10.24,10.23,10.22,10.21,10.2,10.19,10.18,10.17,41000,613100,328900,385300,682600,447400,635500,219200,271600,112300,10.28,10.29,10.3,10.31,10.32,10.33,10.34,10.35,10.36,10.37,750200,416000,281100,140900,334700,743000,228800,365600,279900,184300,8199300,13214685,10.64,10.04
