,scr_num,date_time,entr_px,entr_vol,entr_direction,entr_orde_no,entr_index,channel_no,entr_clas,biz_index
607,000001.XSHE,2023-11-22 09:15:00.140,11.18,2900,2,0,34966,2012,2,0
608,000001.XSHE,2023-11-22 09:15:00.140,10.22,100,1,0,34982,2012,2,0
609,000001.XSHE,2023-11-22 09:15:00.140,10.24,3000,1,0,35111,2012,2,0
610,000001.XSHE,2023-11-22 09:15:00.140,10.21,100,1,0,35194,2012,2,0
611,000001.XSHE,2023-11-22 09:15:00.140,10.69,9600,2,0,35327,2012,2,0
612,000001.XSHE,2023-11-22 09:15:00.140,10.1,500,1,0,35363,2012,2,0
613,000001.XSHE,2023-11-22 09:15:00.140,10.44,2000,2,0,35515,2012,2,0
614,000001.XSHE,2023-11-22 09:15:00.140,10.17,3000,1,0,35632,2012,2,0
615,000001.XSHE,2023-11-22 09:15:00.140,10.39,2000,2,0,35633,2012,2,0
616,000001.XSHE,2023-11-22 09:15:00.140,10.44,2000,2,0,35634,2012,2,0
617,000001.XSHE,2023-11-22 09:15:00.140,10.49,2000,2,0,35635,2012,2,0
618,000001.XSHE,2023-11-22 09:15:00.140,10.54,1900,2,0,35636,2012,2,0
619,000001.XSHE,2023-11-22 09:15:00.140,10.59,1900,2,0,35637,2012,2,0
620,000001.XSHE,2023-11-22 09:15:00.140,10.64,1900,2,0,35638,2012,2,0
621,000001.XSHE,2023-11-22 09:15:00.140,10.69,1900,2,0,35639,2012,2,0
622,000001.XSHE,2023-11-22 09:15:00.140,10.84,1900,2,0,35640,2012,2,0
623,000001.XSHE,2023-11-22 09:15:00.140,10.26,1100,1,0,35694,2012,2,0
624,000001.XSHE,2023-11-22 09:15:00.140,10.68,6600,2,0,35699,2012,2,0
625,000001.XSHE,2023-11-22 09:15:00.140,10.2,100,1,0,35790,2012,2,0
626,000001.XSHE,2023-11-22 09:15:00.140,11.0,1500,2,0,35796,2012,2,0
627,000001.XSHE,2023-11-22 09:15:00.140,10.69,4000,2,0,35919,2012,2,0
628,000001.XSHE,2023-11-22 09:15:00.140,10.84,3000,2,0,35920,2012,2,0
629,000001.XSHE,2023-11-22 09:15:00.140,10.98,3000,2,0,35921,2012,2,0
630,000001.XSHE,2023-11-22 09:15:00.140,11.0,200,2,0,36224,2012,2,0
631,000001.XSHE,2023-11-22 09:15:00.140,10.33,100,2,0,36312,2012,2,0
632,000001.XSHE,2023-11-22 09:15:00.140,10.05,1500,1,0,36565,2012,2,0
633,000001.XSHE,2023-11-22 09:15:00.140,10.22,4600,1,0,36596,2012,2,0
634,000001.XSHE,2023-11-22 09:15:00.140,10.49,2900,2,0,36723,2012,2,0
635,000001.XSHE,2023-11-22 09:15:00.140,10.22,10000,1,0,36943,2012,2,0
636,000001.XSHE,2023-11-22 09:15:00.140,11.31,3000,2,0,37167,2012,2,0
637,000001.XSHE,2023-11-22 09:15:00.140,11.3,500,2,0,37288,2012,2,0
638,000001.XSHE,2023-11-22 09:15:00.140,10.18,400,1,0,37396,2012,2,0
639,000001.XSHE,2023-11-22 09:15:00.140,10.4,900,2,0,37587,2012,2,0
640,000001.XSHE,2023-11-22 09:15:00.150,10.0,600,1,0,38350,2012,2,0
641,000001.XSHE,2023-11-22 09:15:00.150,10.01,2000,1,0,38355,2012,2,0
642,000001.XSHE,2023-11-22 09:15:00.150,11.12,400,2,0,38395,2012,2,0
