,scr_num,date_time,trd_px,trd_vol,trd_amt,trd_clas,buy_num,sell_num,trd_index,channel_no,biz_index
278,000001.XSHE,2023-11-22 09:15:46.370,0.0,100,0.0,4,247744,0,250347,2012,0
279,000001.XSHE,2023-11-22 09:15:46.440,0.0,100,0.0,4,247800,0,250359,2012,0
280,000001.XSHE,2023-11-22 09:15:46.440,0.0,100,0.0,4,247795,0,250360,2012,0
281,000001.XSHE,2023-11-22 09:15:46.470,0.0,100,0.0,4,247767,0,250365,2012,0
282,000001.XSHE,2023-11-22 09:15:47.600,0.0,100,0.0,4,248435,0,250599,2012,0
283,000001.XSHE,2023-11-22 09:15:47.620,0.0,100,0.0,4,250493,0,250603,2012,0
284,000001.XSHE,2023-11-22 09:15:48.580,0.0,100,0.0,4,243355,0,250808,2012,0
285,000001.XSHE,2023-11-22 09:15:48.590,0.0,100,0.0,4,243359,0,250809,2012,0
286,000001.XSHE,2023-11-22 09:15:48.610,0.0,100,0.0,4,243368,0,250813,2012,0
287,000001.XSHE,2023-11-22 09:15:49.460,0.0,100,0.0,4,248484,0,250975,2012,0
288,000001.XSHE,2023-11-22 09:15:49.480,0.0,100,0.0,4,243388,0,250980,2012,0
289,000001.XSHE,2023-11-22 09:15:49.520,0.0,100,0.0,4,248494,0,250985,2012,0
290,000001.XSHE,2023-11-22 09:15:49.540,0.0,100,0.0,4,243504,0,250987,2012,0
291,000001.XSHE,2023-11-22 09:15:49.570,0.0,100,0.0,4,248550,0,250990,2012,0
292,000001.XSHE,2023-11-22 09:15:49.630,0.0,100,0.0,4,248511,0,251004,2012,0
293,000001.XSHE,2023-11-22 09:15:49.680,0.0,100,0.0,4,243593,0,251014,2012,0
294,000001.XSHE,2023-11-22 09:15:49.680,0.0,100,0.0,4,248514,0,251016,2012,0
295,000001.XSHE,2023-11-22 09:15:49.740,0.0,100,0.0,4,248522,0,251026,2012,0
296,000001.XSHE,2023-11-22 09:15:49.800,0.0,100,0.0,4,248478,0,251041,2012,0
297,000001.XSHE,2023-11-22 09:15:49.850,0.0,100,0.0,4,248489,0,251050,2012,0
298,000001.XSHE,2023-11-22 09:15:49.910,0.0,100,0.0,4,248473,0,251059,2012,0
299,000001.XSHE,2023-11-22 09:15:49.970,0.0,100,0.0,4,248526,0,251072,2012,0
